,User_ID,Country,Age,Harry_Potter_1,A_Painted_House,Snow_Falling_on_Cedars,The_Firm,Harry_Potter_5,Ladies_Detective_Agency,The_Rainmaker,The_Bridges_of_Madison_County,A_Child_Called_It,Bridget_Jones_Diary,Stones_From_The_River,The_Perfect_Storm
2661,201768,canada,47,0,0,0,0,0,0,0,0,0,0,0,0
3458,201776,canada,22,0,0,0,1,0,0,1,0,0,0,0,0
5383,201783,usa,25,0,0,0,1,1,0,0,0,0,0,0,0
2799,201792,usa,21,0,0,0,0,0,0,0,0,0,0,0,0
5235,201794,usa,29,0,0,0,0,0,0,0,0,0,0,0,0
19831,201806,germany,30,0,0,0,0,0,0,0,0,0,0,0,0
19512,201863,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
20369,201868,germany,26,0,0,0,0,0,0,0,0,0,0,0,0
14154,201881,united kingdom,68,0,0,0,0,0,0,0,0,0,0,0,0
15086,201886,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
644,201915,usa,40,0,0,0,0,0,0,0,0,0,0,0,0
6998,201924,usa,35,0,0,0,0,0,0,0,1,0,0,0,0
2334,201952,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
1171,201969,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
4312,202006,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
20847,202022,germany,19,0,0,0,0,0,0,0,0,0,0,0,0
4755,202036,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
16048,202040,united kingdom,40,0,0,0,0,0,0,0,0,0,0,0,0
22472,202043,other,43,0,0,0,0,0,0,0,0,0,0,0,0
5674,202058,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
9184,202073,canada,29,0,0,0,0,0,0,0,0,0,0,0,0
15617,202095,usa,39,0,0,0,0,0,0,0,0,0,0,0,0
22992,202105,spain,28,0,0,0,0,0,0,0,0,0,0,0,0
4428,202127,usa,25,0,0,0,0,0,0,0,0,0,0,0,0
16269,202130,united kingdom,35,0,0,0,0,0,0,0,0,0,0,0,0
19914,202138,germany,34,0,0,0,0,0,0,0,0,0,0,0,0
20605,202140,germany,36,0,0,0,0,0,0,0,0,0,0,0,0
18788,202143,germany,33,0,0,0,0,0,0,0,0,0,0,0,0
11569,202168,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6924,202173,germany,29,0,0,0,0,0,0,0,0,0,0,0,0
2383,202182,usa,24,0,0,0,0,0,0,0,0,0,0,0,0
8797,202195,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
6834,202205,usa,29,0,0,0,0,0,0,0,0,0,0,0,0
9416,202213,usa,35,0,0,1,0,0,0,0,0,0,0,0,0
588,202257,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10636,202261,canada,28,0,0,0,0,0,0,0,0,0,0,0,0
11496,202269,usa,37,0,0,0,0,0,0,0,0,0,0,0,0
3235,202277,usa,54,0,0,0,0,0,1,0,0,0,0,0,0
1127,202287,usa,35,0,0,0,0,0,0,0,0,0,0,0,1
15758,202291,usa,38,0,0,0,0,0,0,0,0,0,0,0,0
8434,202306,other,19,0,0,0,0,0,0,0,0,0,0,0,0
10489,202324,usa,50,0,0,0,0,0,0,0,0,0,0,0,0
2222,202336,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10867,202347,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
7064,202353,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
2260,202358,portugal,52,0,0,0,0,0,0,0,0,0,0,0,0
7386,202371,usa,48,0,0,0,0,0,0,0,0,0,0,0,0
16813,202375,portugal,25,0,0,0,0,0,0,0,0,0,0,0,0
3911,202381,usa,53,0,0,0,0,0,0,0,0,0,0,0,0
16476,202383,united kingdom,35,0,0,0,0,0,0,0,0,0,0,0,0
11369,202389,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
14274,202407,canada,25,0,0,0,0,0,0,0,0,0,0,0,0
2408,202413,usa,60,0,0,0,0,0,0,0,0,0,0,0,0
17801,202447,france,35,0,0,0,0,0,0,0,0,0,0,0,0
19541,202453,germany,32,0,0,0,0,0,0,0,0,0,0,0,0
24241,202456,portugal,36,0,0,0,0,0,0,0,0,0,0,0,0
5742,202462,usa,32,0,0,0,1,0,0,0,0,0,0,0,0
13380,202478,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
14540,202483,usa,28,0,0,0,0,0,0,0,0,0,0,0,0
19690,202501,germany,42,0,0,0,0,0,0,0,0,0,0,0,0
12607,202518,usa,21,0,0,0,0,0,0,0,0,0,0,0,0
16915,202540,australia,35,0,0,0,0,0,0,0,0,0,0,0,0
4453,202553,usa,39,0,0,0,0,0,0,0,0,0,0,0,0
3184,202556,united kingdom,32,0,0,0,0,0,0,0,0,0,0,0,0
1930,202564,united kingdom,35,0,0,0,0,0,0,0,0,0,0,0,0
11778,202585,canada,27,0,0,0,0,0,0,0,0,0,0,0,0
15135,202624,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
3236,202636,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
9631,202648,usa,35,0,0,0,0,0,0,0,0,0,0,1,0
16393,202652,australia,19,0,0,0,0,0,0,0,0,0,0,0,0
21816,202668,germany,14,0,0,0,0,0,0,0,0,0,0,0,0
6469,202670,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
6005,202688,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
8274,202706,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
15075,202707,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
3472,202711,usa,30,0,0,0,0,0,0,0,0,0,0,0,0
14369,202742,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
17615,202746,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
13559,202752,usa,46,0,0,0,0,0,0,0,0,0,0,0,0
9668,202759,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
22264,202764,spain,27,0,0,0,0,0,0,0,0,0,0,0,0
21368,202765,germany,28,0,0,0,0,0,0,0,0,0,0,0,0
10095,202789,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
20989,202794,germany,34,0,0,0,0,0,0,0,0,0,0,0,0
1372,202809,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
18419,202859,france,21,0,0,0,0,0,0,0,0,0,0,0,0
7254,202885,usa,62,0,0,0,0,0,0,0,0,0,0,0,0
19308,202947,germany,20,0,0,0,0,0,0,0,0,0,0,0,0
22784,202954,spain,21,0,0,0,0,0,0,0,0,0,0,0,0
5939,203001,usa,60,0,0,0,0,0,0,0,0,0,0,0,0
23113,203036,spain,44,0,0,0,0,0,0,0,0,0,0,0,0
2552,203058,usa,32,0,0,0,0,0,0,0,0,0,0,0,0
13595,203063,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
4298,203074,usa,23,0,0,0,0,0,0,0,0,0,0,0,0
6133,203075,usa,23,0,0,0,0,0,0,0,0,0,0,0,0
22500,203083,Spain,24,0,0,0,0,0,0,0,0,0,0,0,0
20661,203086,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
19036,203088,austria,35,0,0,0,0,0,0,0,0,0,0,0,0
24210,203089,portugal,25,0,0,0,0,0,0,0,0,0,0,0,0
23201,203090,spain,20,0,0,0,0,0,0,0,0,0,0,0,0
17481,203122,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
18469,203140,france,22,0,0,0,0,0,0,0,0,0,0,0,0
3539,203161,usa,38,0,0,0,0,0,0,0,0,0,0,0,0
16445,203162,usa,24,0,0,0,0,0,0,0,0,0,0,0,0
21186,203175,germany,31,0,0,0,0,0,0,0,0,0,0,0,0
18557,203188,france,23,0,0,0,0,0,0,0,0,0,0,0,0
14114,203195,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
22831,203203,spain,38,0,0,0,0,0,0,0,0,0,0,0,0
20532,203212,switzerland,39,0,0,0,0,0,0,0,0,0,0,0,0
10754,203213,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
1789,203240,usa,32,0,0,0,0,0,0,0,0,0,0,0,0
10490,203243,canada,50,0,0,0,0,0,0,0,0,0,0,0,0
10589,203249,united kingdom,28,0,0,0,0,0,0,0,0,0,0,0,0
17216,203258,canada,58,0,0,0,0,0,0,0,0,0,0,0,0
17476,203315,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
7366,203323,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
3114,203366,united kingdom,37,0,0,0,0,0,0,0,0,0,0,0,0
17705,203370,other,53,0,0,0,0,0,0,0,0,0,0,0,0
12967,203376,usa,46,0,0,0,0,0,0,0,0,0,0,0,0
13044,203379,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
1879,203380,united kingdom,38,0,0,0,0,0,0,0,0,0,0,0,0
5385,203390,usa,33,0,0,0,0,0,0,0,0,0,0,0,0
21745,203396,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
12023,203401,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
7228,203406,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
15519,203422,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
2062,203424,usa,31,0,0,0,0,0,0,0,0,0,0,0,0
10053,203456,united kingdom,29,0,0,0,0,0,0,0,0,0,0,0,0
11377,203457,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
10491,203465,usa,25,0,0,0,0,0,0,0,0,0,0,0,0
14899,203474,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
16483,203491,other,35,0,0,0,0,0,0,0,0,0,0,0,0
5202,203506,usa,18,0,0,0,0,0,0,0,0,0,0,0,0
7381,203523,usa,46,0,0,0,0,0,0,0,0,0,0,0,0
9055,203531,usa,24,0,0,0,0,0,0,0,0,0,0,0,0
13358,203533,usa,50,0,0,0,0,0,0,0,0,0,0,0,0
5514,203541,usa,32,0,0,0,0,0,0,0,0,0,0,0,0
8961,203542,usa,48,0,0,0,0,0,0,0,0,0,0,0,0
14029,203566,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
23861,203567,italy,32,0,0,0,0,0,0,0,0,0,0,0,0
21909,203604,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
18607,203625,france,36,0,0,0,0,0,0,0,0,0,0,0,0
14455,203626,usa,32,0,0,0,0,0,0,0,0,0,0,0,0
5278,203642,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
21204,203644,germany,22,0,0,0,0,0,0,0,0,0,0,0,0
5708,203649,usa,41,0,0,0,0,0,0,0,0,0,0,0,0
14571,203663,usa,28,0,0,0,0,0,0,0,0,0,0,0,0
12366,203665,usa,33,0,0,0,0,0,0,0,0,0,0,0,0
20329,203674,germany,43,0,0,0,0,0,0,0,0,0,0,0,0
21221,203698,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
11692,203726,other,44,0,0,0,0,0,0,0,0,0,0,0,0
9417,203742,other,64,0,0,1,0,0,0,0,0,0,0,0,0
3540,203764,usa,48,0,0,0,0,0,0,0,0,0,0,0,0
16619,203770,australia,48,0,0,0,0,0,0,0,0,0,0,0,0
15667,203783,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
4523,203799,usa,54,0,0,0,0,0,0,0,0,0,0,0,0
7446,203805,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
21171,203843,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
5695,203844,canada,40,0,0,0,0,0,0,0,0,0,0,0,0
16301,203895,united kingdom,36,0,0,0,0,0,0,0,0,0,0,0,0
14720,203897,usa,44,0,0,0,0,0,0,0,0,0,0,0,0
4380,203900,usa,30,0,0,0,0,0,0,0,0,0,0,0,0
1462,203910,other,16,0,0,0,0,0,0,0,0,0,0,0,0
2384,203918,other,17,0,0,0,0,0,0,0,0,0,0,0,0
2230,203935,usa,27,0,0,0,0,0,0,0,0,0,0,0,0
9077,203963,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
19145,203971,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
2998,203973,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
14045,204040,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10377,204044,usa,39,0,0,0,0,0,0,0,0,0,0,0,0
8406,204092,usa,23,1,0,0,0,0,0,0,0,0,0,0,0
20138,204124,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
16611,204141,united kingdom,31,0,0,0,0,0,0,0,0,0,0,0,0
8450,204153,australia,35,0,0,0,0,0,0,0,0,0,0,0,0
6321,204179,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
7253,204205,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
4535,204206,usa,19,0,0,0,0,0,0,0,0,0,0,0,0
679,204238,usa,49,0,0,0,0,0,0,0,0,0,0,0,0
19500,204246,switzerland,27,0,0,0,0,0,0,0,0,0,0,0,0
492,204255,usa,18,0,0,0,0,0,0,0,0,0,0,0,0
21168,204280,germany,38,0,0,0,0,0,0,0,0,0,0,0,0
6523,204333,usa,32,0,0,0,0,0,0,1,0,0,0,0,0
14468,204348,usa,44,0,0,0,0,0,0,0,0,0,0,0,0
8561,204363,usa,29,0,0,0,0,0,0,0,0,0,0,0,0
4221,204366,usa,18,0,0,0,0,0,0,0,0,0,0,0,0
15434,204375,usa,60,0,0,0,0,0,0,0,0,0,0,0,0
23716,204387,italy,33,0,0,0,0,0,0,0,0,0,0,0,0
15172,204393,usa,23,0,0,0,0,0,0,0,0,0,0,0,0
2806,204396,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
15342,204408,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
9880,204414,usa,42,0,0,0,0,0,0,0,0,0,0,0,0
13923,204435,canada,22,0,0,0,0,0,0,0,0,0,0,0,0
316,204448,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
5634,204455,usa,56,0,0,0,0,0,0,0,0,0,0,0,0
261,204457,usa,55,0,0,0,0,0,0,0,0,0,0,0,0
5163,204458,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
4195,204470,usa,60,0,0,0,0,0,0,0,0,0,0,0,0
3635,204474,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
2283,204499,canada,61,0,0,0,0,0,0,0,0,0,0,0,0
14020,204507,canada,36,0,0,0,0,0,0,0,0,0,0,0,0
8809,204533,usa,60,0,0,0,0,0,0,0,0,0,0,0,0
8657,204538,usa,39,0,0,0,0,0,0,0,0,0,0,0,0
12662,204558,usa,65,0,0,0,0,0,0,0,0,0,0,0,0
23202,204567,spain,25,0,0,0,0,0,0,0,0,0,0,0,0
1489,204571,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
280,204591,canada,30,0,0,0,0,0,0,0,0,0,0,0,0
3108,204592,united kingdom,19,0,0,0,0,0,0,0,0,0,0,0,0
11192,204596,usa,54,0,0,0,0,0,0,0,0,0,0,0,0
7173,204619,usa,13,0,0,0,0,0,0,0,0,0,0,0,0
11212,204622,usa,24,0,0,0,0,0,0,0,0,0,0,0,0
21919,204630,germany,29,0,0,0,0,0,0,0,0,0,0,0,0
4934,204663,portugal,43,0,0,0,0,0,0,0,0,0,0,0,0
10527,204669,usa,52,0,0,0,0,0,0,0,0,0,0,0,0
18040,204672,france,25,0,0,0,0,0,0,0,0,0,0,0,0
379,204676,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
14737,204688,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
7143,204696,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6631,204736,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
17377,204788,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
12111,204790,canada,31,0,0,0,0,0,0,0,0,0,0,0,0
11854,204802,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
10562,204808,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
1880,204813,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10925,204820,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
23176,204823,spain,36,0,0,0,0,0,0,0,0,0,0,0,0
18777,204825,germany,18,0,0,0,0,0,0,0,0,0,0,0,0
22939,204830,spain,24,0,0,0,0,0,0,0,0,0,0,0,0
6768,204844,usa,35,0,1,0,0,0,0,0,0,0,0,0,0
23717,204860,italy,26,0,0,0,0,0,0,0,0,0,0,0,0
1014,204864,usa,47,0,0,1,0,0,0,0,0,0,0,0,0
22911,204895,argentina,22,0,0,0,0,0,0,0,0,0,0,0,0
16968,204900,australia,23,0,0,0,0,0,0,0,0,0,0,0,0
447,204909,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
22017,204921,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
18049,204931,france,23,0,0,0,0,0,0,0,0,0,0,0,0
13141,204936,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
16085,204945,united kingdom,41,0,0,0,0,0,0,0,0,0,0,0,0
6547,204964,usa,24,0,0,0,0,0,0,0,0,0,0,0,0
21869,204965,switzerland,35,0,0,0,0,0,0,0,0,0,0,0,0
8443,204968,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
20091,204972,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
6524,205001,usa,25,0,0,0,0,0,0,1,0,0,0,0,0
10220,205037,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
21880,205064,germany,32,0,0,0,0,0,0,0,0,0,0,0,0
4114,205069,usa,33,0,0,0,0,0,0,0,0,0,0,0,0
8781,205072,canada,33,0,0,0,0,0,0,0,0,0,0,0,0
7456,205085,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10385,205086,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
2063,205118,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
19129,205123,germany,25,0,0,0,0,0,0,0,0,0,0,0,0
4401,205145,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
17451,205160,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
19312,205166,germany,38,0,0,0,0,0,0,0,0,0,0,0,0
20998,205167,germany,28,0,0,0,0,0,0,0,0,0,0,0,0
1881,205188,canada,35,0,0,0,0,0,0,0,0,0,0,1,0
12327,205196,usa,30,0,0,0,0,0,0,0,0,0,0,0,0
1690,205197,usa,24,0,0,0,0,0,0,0,0,0,0,0,0
10492,205199,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
3675,205211,usa,30,0,0,0,0,0,0,0,0,0,0,0,0
9837,205226,usa,28,0,0,0,0,0,0,0,0,0,0,0,0
16916,205231,australia,29,0,0,0,0,0,0,0,0,0,0,0,0
15690,205251,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
835,205270,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10563,205280,usa,63,0,0,0,0,0,0,0,0,0,0,0,0
11050,205281,usa,37,0,0,0,0,0,0,0,0,0,0,0,0
4935,205285,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
15999,205369,canada,10,0,0,0,0,0,0,0,0,0,0,0,0
8746,205389,usa,52,0,0,0,0,0,0,0,0,0,0,0,0
10632,205395,other,30,0,0,0,0,0,0,0,0,0,0,0,0
21369,205403,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
5689,205408,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
13591,205426,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
14017,205448,italy,22,0,0,0,0,0,0,0,0,0,0,0,0
1431,205473,canada,32,0,0,0,0,0,0,0,0,0,0,0,0
8624,205483,spain,50,0,0,0,0,0,0,0,0,0,0,0,0
4649,205487,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
14872,205502,usa,24,0,0,0,0,0,0,0,0,0,0,0,0
7197,205503,canada,30,0,0,0,0,0,0,0,0,0,0,0,0
6525,205520,usa,35,0,0,0,0,0,0,1,0,0,0,0,0
12980,205525,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
8976,205546,canada,35,0,0,0,0,0,0,0,0,0,0,0,0
3359,205602,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
20865,205639,germany,24,0,0,0,0,0,0,0,0,0,0,0,0
19186,205641,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
11612,205642,australia,24,0,0,0,0,0,0,0,0,0,0,0,0
9029,205660,other,26,0,0,0,0,0,0,0,0,0,0,0,0
14884,205695,netherlands,35,0,0,0,0,0,0,0,0,0,0,0,0
11691,205705,brazil,33,0,0,0,0,0,0,0,0,0,0,0,0
19372,205708,germany,39,0,0,0,0,0,0,0,0,0,0,0,0
21699,205719,switzerland,25,0,0,0,0,0,0,0,0,0,0,0,0
11937,205727,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
11583,205728,usa,73,0,0,0,0,0,0,0,0,0,0,0,0
3110,205735,usa,26,1,0,0,0,0,0,0,0,0,0,0,0
21091,205737,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
15092,205745,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6010,205765,usa,27,0,0,0,0,0,0,0,0,0,0,0,0
13417,205768,usa,36,0,0,0,0,0,0,0,0,0,0,0,0
13539,205804,usa,19,0,0,0,0,0,0,0,0,0,0,0,0
6564,205843,united kingdom,37,0,0,0,0,0,0,0,0,0,0,0,0
7213,205849,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
1015,205853,usa,55,0,0,0,0,0,0,0,0,0,0,0,0
7174,205878,usa,34,0,0,0,0,0,0,0,0,0,0,0,0
13169,205909,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6999,205919,usa,25,0,0,0,0,0,0,0,1,0,0,0,0
17056,205921,usa,53,0,0,0,0,0,0,0,0,0,0,0,0
23857,205929,italy,18,0,0,0,0,0,0,0,0,0,0,0,0
16562,205969,united kingdom,48,0,0,0,0,0,0,0,0,0,0,0,0
8408,205977,italy,21,1,0,0,0,0,0,0,0,0,0,0,0
1342,205980,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
16206,206000,united kingdom,20,0,0,0,0,0,0,0,0,0,0,0,0
12814,206002,usa,15,0,0,0,0,0,0,0,0,0,0,0,0
2027,206003,australia,28,0,0,0,0,0,0,0,0,0,0,0,0
1918,206013,canada,28,0,0,0,0,0,0,0,0,0,0,0,0
13839,206020,portugal,33,0,0,0,0,0,0,0,0,0,0,0,0
2922,206026,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
6446,206034,usa,14,0,0,0,0,0,0,0,0,0,0,0,0
15154,206044,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
7303,206045,germany,38,0,0,0,0,0,0,0,0,0,0,0,0
1495,206058,usa,23,0,0,0,0,0,0,0,0,0,0,0,0
3088,206074,usa,16,0,0,0,0,0,0,0,0,1,0,0,0
3333,206107,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
9541,206117,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
4551,206152,usa,19,0,0,0,0,0,0,0,0,0,0,0,0
9502,206171,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
10894,206179,usa,58,0,0,0,0,0,0,0,0,0,0,0,0
17149,206199,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
7930,206201,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
790,206202,usa,16,0,0,0,0,0,0,0,0,0,0,0,0
9129,206204,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
2747,206219,spain,19,0,0,0,0,0,0,0,0,0,0,0,0
23355,206221,spain,16,0,0,0,0,0,0,0,0,0,0,0,0
12434,206225,usa,32,0,0,0,0,0,0,0,0,0,0,0,0
3761,206249,usa,20,0,0,0,0,0,0,0,0,0,0,0,0
16040,206271,united kingdom,29,0,0,0,0,0,0,0,0,0,0,0,0
2533,206272,usa,40,0,0,0,0,0,0,0,0,0,0,0,0
7144,206294,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
16396,206300,united kingdom,34,0,0,0,0,0,0,0,0,0,0,0,0
11188,206301,Spain,31,0,0,0,0,0,0,0,0,0,0,0,0
7992,206305,usa,35,0,0,1,0,0,1,0,0,0,0,1,0
5659,206312,usa,64,0,0,0,0,0,0,0,0,0,0,0,0
19443,206330,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
11505,206335,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
19029,206341,austria,29,0,0,0,0,0,0,0,0,0,0,0,0
22718,206350,spain,46,0,0,0,0,0,0,0,0,0,0,0,0
18847,206373,switzerland,50,0,0,0,0,0,0,0,0,0,0,0,0
501,206375,other,18,0,0,0,1,0,0,0,0,0,0,0,0
6400,206384,usa,38,0,0,0,1,0,0,0,0,0,0,0,0
10956,206388,other,35,0,0,0,0,0,0,0,0,0,0,0,0
935,206393,usa,29,0,0,0,0,0,0,0,0,0,0,0,0
21107,206399,germany,26,0,0,0,0,0,0,0,0,0,0,0,0
9633,206431,australia,50,0,0,0,0,0,0,0,0,0,0,1,0
8409,206438,usa,24,1,0,0,0,0,0,0,0,0,0,0,0
21954,206439,germany,27,0,0,0,0,0,0,0,0,0,0,0,0
18964,206441,germany,32,0,0,0,0,0,0,0,0,0,0,0,0
15058,206442,usa,44,0,0,0,0,0,0,0,0,0,0,0,0
19570,206475,germany,43,0,0,0,0,0,0,0,0,0,0,0,0
14166,206504,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
22169,206524,spain,26,0,0,0,0,0,0,0,0,0,0,0,0
17806,206531,france,25,0,0,0,0,0,0,0,0,0,0,0,0
21123,206548,united kingdom,27,0,0,0,0,0,0,0,0,0,0,0,0
5525,206563,usa,45,0,1,0,0,0,0,0,0,0,0,0,0
19496,206600,austria,43,0,0,0,0,0,0,0,0,0,0,0,0
9919,206645,canada,32,0,0,0,0,0,0,0,0,0,0,0,0
16174,206652,united kingdom,37,0,0,0,0,0,0,0,0,0,0,0,0
1496,206675,usa,14,0,0,0,0,0,0,0,0,0,0,0,0
16308,206676,united kingdom,27,0,0,0,0,0,0,0,0,0,0,0,0
10060,206683,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
3688,206684,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
5881,206691,usa,28,0,0,0,0,0,0,0,0,0,0,0,0
13507,206695,usa,45,0,0,0,0,0,0,0,0,0,0,0,0
17400,206718,usa,59,0,0,0,0,0,0,0,0,0,0,0,0
6769,206746,usa,19,0,1,0,0,0,0,0,0,0,0,0,0
5203,206754,canada,64,0,0,0,0,0,0,0,0,0,0,0,0
13706,206758,usa,75,0,0,0,0,0,0,0,0,0,0,0,0
3131,206775,other,35,0,0,0,0,0,0,0,0,0,0,0,0
20835,206821,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
20606,206835,germany,29,0,0,0,0,0,0,0,0,0,0,0,0
20804,206852,germany,26,0,0,0,0,0,0,0,0,0,0,0,0
17762,206865,france,22,0,0,0,0,0,0,0,0,0,0,0,0
7098,206874,canada,52,0,0,0,0,0,0,0,0,0,0,0,0
23197,206876,spain,38,0,0,0,0,0,0,0,0,0,0,0,0
18131,206888,france,16,0,0,0,0,0,0,0,0,0,0,0,0
10321,206891,usa,32,0,0,0,0,0,0,0,0,0,0,0,0
14874,206907,netherlands,23,0,0,0,0,0,0,0,0,0,0,0,0
22049,206932,spain,29,0,0,0,0,0,0,0,0,0,0,0,0
836,206944,usa,26,0,0,0,0,0,0,0,0,0,0,0,0
5753,206959,usa,32,0,0,0,0,0,0,0,0,0,0,0,0
5340,206972,usa,15,0,0,0,0,0,0,0,0,0,0,0,0
11482,206993,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
5992,207003,usa,35,0,0,0,0,0,0,0,0,0,0,0,0
9080,207019,usa,33,0,0,0,0,0,0,0,0,0,0,0,0
19355,207061,germany,35,0,0,0,0,0,0,0,0,0,0,0,0
21600,207075,germany,29,0,0,0,0,0,0,0,0,0,0,0,0
22174,207078,spain,53,0,0,0,0,0,0,0,0,0,0,0,0
